,Years 1,Years 2,Years 3,Years 4,Years 5,Years 6,Years 7,Years 8,Years 9,Years 10,Years 11,Years 12,Years 13,Years 14,Years 15,Years 16,Years 17,Years 18,Years 19,Years 20,Years 21,Years 22,Years 23,Years 24,Years 25,Years 26,Years 27,Years 28,Years 29,Years 30,Years 31
Sample No. 818,1,1,1,0.755330904749222,0.704545790226199,0.833640849160962,0.794174694504123,0.832916361665353,0.714681581385899,0.824976231799461,0.870403347433545,0.845157789120451,0.839362180264667,0.896031250724569,0.85047050583642,0.930839810203761,0.975027165319771,0.965199350398034,0.971015866901726,0.966151184663177,0.99514622522518,0.987256327886134,0.974672865122557,1,1,1,1,1,1,1,1
Sample No. 819,1,1,1,1,1,1,1,0.711209343072493,0.767587551580742,0.833170320095029,0.717011994485743,0.776691796096507,0.732598704147618,0.760640736717265,0.883151558036916,0.865838707439601,0.886104682430625,0.88094082713034,0.842835861570202,0.951102366317064,0.991753328405321,0.935170940086246,0.970902832504362,0.998007621709257,0.969787148572505,0.996662968620658,0.982329424209893,1,1,1,1
Sample No. 820,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.821149396338966,0.76829498420842,0.69203434900986,0.75121599808475,0.764071718709543
Sample No. 821,1,1,1,1,1,1,1,1,1,0.80436275444366,0.7228517707102,0.791976138589904,0.785614328600001,0.693226876250934,0.832594621473923,0.695455852780957,0.850819119795226,0.850639853238128,0.909166350984946,0.878130711899139,0.889677355272695,0.9414516235888,0.954231571257114,0.967944615874439,0.930032774377614,0.926889002975076,0.951362309139222,0.921047467403114,0.929021237622947,1,1
Sample No. 822,1,1,1,1,1,0.71489015058754,0.698667170900386,0.696222310421523,0.797025725665968,0.781569423015695,0.796393410397228,0.777569877183065,0.914658744834363,0.906263819443062,0.843068537748419,0.843147953067906,0.838535623515025,0.943274259325117,0.97281517861411,0.965235588829964,0.966019196156412,0.962951081618667,0.932441993318498,0.966387869231403,0.94478929977864,1,1,1,1,1,1
Sample No. 823,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.76161415793607,0.741377072875854,0.691474282428622,0.7674783692942,0.790256017273292,0.783858184343204,0.794059530262835,0.836638761536218,0.898270587750711,0.872123964785598,0.836114742194302,0.89594659718778,0.981160891763866,0.939286714158952,0.966976846680045,0.94413972876966,0.950100906472653
Sample No. 824,1,1,1,0.829255504861008,0.815377362830564,0.808961064428091,0.728040485085454,0.816189585173503,0.808245111106895,0.686583064323291,0.894644656762481,0.90543058596272,0.915803719200194,0.857861057621427,0.868739772696048,0.977371435128152,0.929821969419718,0.986756628900766,0.980245539471507,0.96346347309649,0.99504151981324,0.990283455569297,0.930341415051371,1,1,1,1,1,1,1,1
Sample No. 825,1,1,0.705981805013958,0.772947593663353,0.792919137516525,0.712033328543417,0.802291938559152,0.760376669083722,0.786963608745951,0.848036363171414,0.891901303303428,0.859122486308217,0.916944603781216,0.857052635974251,0.996861791685224,0.972667732033879,0.974767370317131,0.921048552151769,0.986222331896424,0.924177266173065,0.943531881719828,0.978197671324015,1,1,1,1,1,1,1,1,1
Sample No. 826,1,1,1,1,1,0.782808139677159,0.835809774698224,0.830614866899792,0.756983588171657,0.828928663478233,0.699134891225491,0.736097991875373,0.892634477158077,0.906283179918304,0.870693871713243,0.890603334670886,0.889285387576558,0.971121822502464,0.949943623822182,0.940083296336234,0.920115007329732,0.940360643398017,0.937280553542078,0.953889494538307,0.93551857272163,1,1,1,1,1,1
Sample No. 827,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.749320908136666,0.759606385174207,0.736228188850451,0.722085148574784,0.741190007097553,0.767917364662513,0.697292906885501,0.871568261693232,0.899745729515329,0.882798505812883,0.841829056619666,0.917986602535471
Sample No. 828,1,1,1,1,1,1,1,0.696779467225075,0.687651399943512,0.813388573053759,0.794686961291823,0.770967151144519,0.779161399604287,0.761262193963863,0.899727502413094,0.879207102275454,0.849418544508517,0.850516495648772,0.878066433377564,0.970583304520696,0.966586710270494,0.98704001063481,0.953930021766573,0.98320781359449,0.982830872926861,0.929206225946546,0.996068709641695,1,1,1,1
Sample No. 829,1,0.761547040335368,0.769982906548772,0.693371562777553,0.759200738080777,0.736923414912541,0.802339420119766,0.749352511404082,0.872358955782838,0.884945287316106,0.873006842096336,0.902771351252682,0.887305012846366,0.929462337512523,0.920729883629829,0.94475578982383,0.98239899514243,0.983038510475308,0.952687911298126,0.984114879332483,0.997474531233311,1,1,1,1,1,1,1,1,1,1
Sample No. 830,1,0.817338685005903,0.70738139543822,0.727780125396326,0.759884671623819,0.760073592806235,0.732330308238976,0.800468136033975,0.872688911820762,0.896775550879538,0.918222874782048,0.888399918586947,0.915870043406263,0.990881568342447,0.970598365161568,0.929869971740991,0.935045920740813,0.977646117489785,0.946733986660838,0.978497901316732,0.960910201221704,1,1,1,1,1,1,1,1,1,1
Sample No. 831,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.721685375868343,0.730102249178104,0.718998122973368,0.749967000984121,0.793028764986899,0.693319650333375,0.82439645346161,0.854244913147762,0.859384121232666
Sample No. 832,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.754330305418931,0.751119076077826,0.799737514137756,0.784919481434859,0.788533841202967,0.721875759378541,0.715135829338338,0.840860698106699,0.914926080282778
Sample No. 833,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.728995178583078,0.743125262916088,0.803431117745582,0.789923431283329,0.742048978492618,0.786624258839525,0.813902970975265,0.84407779008057,0.884513861615211,0.890983085505664,0.839424122042954,0.879699883295223,0.957163696791977
Sample No. 834,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.689327932220418,0.813406447916292,0.785602340173442,0.81744226098666,0.781497286261525,0.78887898509996,0.775805753563996,0.836826708165929,0.883380217908882,0.883726937521249,0.879862585395575,0.915379650664516,0.955948542524129,0.976036479156464,0.965215143878013
Sample No. 835,1,1,1,1,0.816156160623301,0.720791494894307,0.77052321998775,0.687797571254429,0.739909303597175,0.789449510585051,0.81584962122282,0.911741301858798,0.866051775814965,0.894005158504471,0.851656735057943,0.862123996067792,0.989561106096953,0.992041498553008,0.958358226064593,0.981464278381318,0.946276756729931,0.941068671476096,0.9998565880768,0.983846109770238,1,1,1,1,1,1,1
Sample No. 836,1,1,1,0.829518017267343,0.720792966581881,0.709755292664282,0.784560834536329,0.731799545210321,0.730151137431618,0.772941860930529,0.909807169236243,0.914953235430643,0.885119165510871,0.852683077735826,0.903636351877824,0.94503931408748,0.931924360040575,0.978184285573661,0.97256336202845,0.996066409703344,0.945521440692246,0.955531222578138,0.931823242455721,1,1,1,1,1,1,1,1
Sample No. 837,1,1,1,1,1,1,1,0.768791439758148,0.707073509694543,0.788356125926599,0.731173284958582,0.755220166816376,0.694047323336359,0.69245073534688,0.908880981567316,0.886633114925586,0.903207856322639,0.875512214467861,0.838756908287294,0.920830875039101,0.96974745310843,0.976563819386065,0.975014095325023,0.970347847416997,0.957704349514097,0.990487401261926,0.937780489493162,1,1,1,1
Sample No. 838,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.721527357191313,0.73708107784763,0.77529829945555,0.701311714925338,0.829107457470614,0.743649279455654,0.719547988219652,0.839720816115849,0.8840611791173,0.883051663517952,0.904985036067665,0.907424192211591,0.951837231479585,0.979270652718842,0.982176578361541
Sample No. 839,1,0.686345001020469,0.814676383534912,0.776760598808993,0.807365073230118,0.783032933623996,0.709516281263437,0.829499144469388,0.855121911567636,0.884722019581124,0.856534661822952,0.880367816972546,0.884160659050569,0.987796352505684,0.980500639565289,0.936407969910651,0.986693914514035,0.979091442786157,0.997245652619749,0.944591285642236,0.94644270921126,1,1,1,1,1,1,1,1,1,1
Sample No. 840,1,1,1,1,0.822415453650989,0.802448441403918,0.743874446851201,0.835088632978965,0.762241452619433,0.795219843300525,0.752546988324262,0.874161192439497,0.878257428008132,0.912187256736681,0.90631246469263,0.873834678980522,0.959126818068326,0.955544648095965,0.931428379900754,0.998264651298523,0.96333897234872,0.978324560374021,0.99375734962523,0.989832475893199,1,1,1,1,1,1,1
Sample No. 841,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.732749084326439,0.815917757888325,0.753245937522966,0.729837787385564,0.81786711067101,0.70721217623353,0.712819378498476,0.858717301800847,0.861227189847268,0.892378924505785,0.857421769245528,0.905847824649885,0.957093422468752,0.926464580986649,0.970532618556172,0.989333270620555
Sample No. 842,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.763363176073413,0.798699481437448,0.806228843565565,0.812002667518333,0.784185279802419,0.801191079094075,0.689095695108641,0.895125552327372,0.851891649642959,0.910779972214252,0.858921748229302,0.897466524612159,0.963262667488307,0.977846003156155,0.988994321487844,0.976175345759839,0.964107606168836
Sample No. 843,1,0.745753055463079,0.686164582510479,0.715505428276025,0.82531818093406,0.731865955553018,0.828394473927561,0.796710810509045,0.913692231558263,0.914776840678416,0.893009546213783,0.875702214409597,0.867382533016615,0.932018857877702,0.925755839981139,0.961971125006676,0.966873172223568,0.984230447467417,0.940499587301165,0.941973700709641,0.990366132948548,1,1,1,1,1,1,1,1,1,1
Sample No. 844,1,1,1,1,0.802124296025373,0.789752567234915,0.812015180372633,0.709228379269131,0.806764797192533,0.809336724669207,0.725069387700874,0.893534163436852,0.901504277605563,0.91898548165895,0.872484694433399,0.873615222918801,0.94851834345609,0.946102956831455,0.924108669292182,0.925355583764613,0.96806973638013,0.965693780593574,0.975642422474921,0.945529454760253,1,1,1,1,1,1,1
Sample No. 845,1,1,1,0.834179128137417,0.759928384471219,0.739456978418399,0.728875075759366,0.755162750919349,0.739027527523227,0.781234769769013,0.862559299625456,0.850569315329194,0.905051195753738,0.904790116465651,0.856530174624175,0.991430917531252,0.974039071965963,0.989913571178913,0.975433576963842,0.987593983374536,0.972056406158954,0.989676859099418,0.972003631666303,1,1,1,1,1,1,1,1
Sample No. 846,1,1,1,1,1,0.819190496743191,0.77606368763512,0.705621304282919,0.695335966489743,0.718027141726576,0.824371619035024,0.755121428171638,0.846072772688232,0.846909995465539,0.889237277114764,0.911587411767803,0.852638544156216,0.95519677920267,0.971951427850872,0.950112147666514,0.984114333298057,0.998604407403618,0.974119920618832,0.93069449191913,0.942154174260795,1,1,1,1,1,1
Sample No. 847,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.803909535334911,0.802120153479278,0.786171186937951,0.788296735881828,0.714847016755026,0.776559957909863
Sample No. 848,1,1,1,1,0.735549659399781,0.803750055412762,0.763013048052322,0.833907060571015,0.774235883624293,0.72210623733839,0.828611541924998,0.840696810218506,0.850211165430024,0.881855730217882,0.903360388595611,0.884565244483762,0.928763732276857,0.999093655552715,0.953858992215246,0.927471712417901,0.930549787115306,0.987984091807157,0.948592424299568,0.940290585719049,1,1,1,1,1,1,1
Sample No. 849,1,1,1,1,1,1,0.733100951627363,0.710629600218032,0.818991789164953,0.822901961662807,0.8055795227075,0.703989825259429,0.711521389837377,0.841481661442667,0.896709528841078,0.905262160221115,0.854531588731334,0.867770306763239,0.929262402374297,0.952725388370454,0.963520325645804,0.970805169362575,0.947396698370576,0.97077288242057,0.969476855732501,0.938447496332228,1,1,1,1,1
Sample No. 850,1,1,1,1,1,1,1,1,1,0.77987890661601,0.731365029550157,0.831067922980525,0.704589434411842,0.713225088526029,0.763414018393029,0.802149899596348,0.853189803604968,0.897617967497557,0.915708884648979,0.866111574315466,0.856865053608082,0.974272151999176,0.94793117897585,0.935729115884751,0.967744846176356,0.997650774214417,0.955954485833645,0.929299110714346,0.971784000881016,1,1
Sample No. 851,1,1,1,1,1,0.770959511039779,0.706196153712459,0.693627305854112,0.766658926814795,0.822259695887566,0.718372616080102,0.80958723981306,0.874714151028544,0.909356623796746,0.837744895453565,0.908997912256978,0.918244613052346,0.922818532586098,0.999228813108057,0.955044619590044,0.997801525183022,0.948110163975507,0.969132213033736,0.953678639829159,0.959894530139863,1,1,1,1,1,1
Sample No. 852,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.736573316542432,0.819208233339246,0.822581895686686,0.721847546311561,0.731322282298002,0.76257594877528,0.738278159221169,0.853745551914908,0.881998322037049,0.903588051412255,0.883116133158095,0.845771904712543,0.92452539678663,0.942542767859995,0.99618781613186,0.95980963235721,0.94646657962352
Sample No. 853,1,1,1,1,1,1,1,1,0.765371297941543,0.819977047796361,0.784319965950213,0.76599129712116,0.789015441261232,0.785244261113927,0.834423617286608,0.841590771174058,0.893050074322149,0.850363508696668,0.845973110124469,0.897169889271259,0.998420185297728,0.949181774184108,0.975489744432271,0.987555491197854,0.95423100952059,0.960247760564089,0.985028462652117,0.992325696591288,1,1,1
Sample No. 854,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Sample No. 855,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Sample No. 856,1,1,1,1,1,1,1,1,1,1,1,1,0.758375888540409,0.703567953455728,0.700287772378884,0.734963386483956,0.809809232108761,0.758840345196892,0.71229527754616,0.896187308579683,0.858101907501928,0.902864918538369,0.844508491361514,0.875507353872061,0.994031673725694,0.997890489380807,0.950115638803691,0.994910366814584,0.961076953075826,0.933154879920185,0.955572381354868
Sample No. 857,1,0.796891060507856,0.789810132679064,0.735869995552581,0.69498282098351,0.814642674873117,0.808289564460516,0.807380968950689,0.876185117677786,0.901395209062845,0.909272572913207,0.906325168386102,0.867489015219733,0.963820352479815,0.984468445107341,0.928751997388899,0.943860694337636,0.987120413631201,0.962059606593102,0.995589877199382,0.975020354073495,1,1,1,1,1,1,1,1,1,1
Sample No. 858,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.791981960170902,0.691368754721712,0.744972942759283,0.755884002825711,0.70557810203312,0.76279451839067,0.734491039662622,0.87318531554658,0.858003271388821,0.87889473786857,0.863093079646118,0.900874770436436,0.925631517488509
Sample No. 859,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.735699908890761,0.690924539697822,0.769639422582928,0.72180060377717,0.757835249429569,0.698170854036231,0.708071618167683,0.903608284672722,0.85210197196994,0.913905928442255,0.870337218355387,0.913287301517092,0.929156666677445,0.953251472078264
Sample No. 860,1,1,1,1,1,0.782891471301205,0.749885210757144,0.723668805941939,0.695513087628875,0.717917759566568,0.769656374528073,0.702404592653271,0.843503028132953,0.842292481850833,0.85938247006759,0.8850470723873,0.896205786725506,0.968518211208284,0.998874361906201,0.980304422676563,0.927855615206063,0.942610507626086,0.981511117387563,0.99582923963666,0.979527393579483,1,1,1,1,1,1
Sample No. 861,1,1,1,1,0.688370970335323,0.715139651556034,0.829909965117928,0.752620933893137,0.733039052948821,0.760444457795471,0.761567570829298,0.900068821419962,0.872425019518472,0.904817628621124,0.856424038300291,0.89640592567157,0.952949046324939,0.990965238753706,0.995070659592748,0.941917676907033,0.99756681215018,0.953396884091198,0.974086929038167,0.950460370164365,1,1,1,1,1,1,1
Sample No. 862,1,1,1,1,1,0.693832175074145,0.72924789250968,0.686636082829442,0.72303323098598,0.79059414429497,0.823522213486955,0.722002493614797,0.849414427792653,0.855753678089939,0.868316457897425,0.863739153403789,0.895638113121502,0.935296409130096,0.974695812948048,0.947921776715666,0.953213547989726,0.944839834049344,0.947045280504972,0.955918632019311,0.933706381749362,1,1,1,1,1,1
Sample No. 863,1,1,1,0.705419688987546,0.741152716115117,0.693298745377921,0.834132598691154,0.783450390679296,0.698450332357548,0.766707931017969,0.844190842248499,0.887689948427491,0.901461269219406,0.893013209013268,0.884911647279747,0.994630254395306,0.927515248563141,0.999177168365568,0.973897291291505,0.984184034578502,0.98055461620912,0.940585746020079,0.929752421732992,1,1,1,1,1,1,1,1
Sample No. 864,1,0.772852894746698,0.750641351776663,0.751678444481455,0.797223404679913,0.776515675616916,0.820095002932008,0.706625563187059,0.91661271353811,0.908630215601996,0.90341485056188,0.854953152757138,0.8862599626882,0.958875043950975,0.978090923745185,0.924807172194123,0.929298195466399,0.948887659609318,0.948386039268226,0.999473516773433,0.965187790952623,1,1,1,1,1,1,1,1,1,1
Sample No. 865,1,1,1,0.735381552473642,0.769416892727837,0.751127752639819,0.753791240254883,0.714996977314819,0.811843720824923,0.772418226989917,0.90529958570376,0.852659614450298,0.86939307670854,0.869196019754745,0.85961909163557,0.943723474200815,0.993640665858984,0.950162049867213,0.990615445803851,0.991298487391323,0.981668926291168,0.938623460140079,0.936573910210282,1,1,1,1,1,1,1,1
Sample No. 866,1,1,1,1,1,1,1,1,1,1,1,1,0.81190084373951,0.698769892031793,0.734921448853798,0.695824588627089,0.834296531080268,0.73876184839895,0.721028923198115,0.842072044868953,0.908932067353278,0.872640502046794,0.91932711801026,0.889563466247171,0.928443768657744,0.990910923518241,0.932447950579226,0.932817775979638,0.989926486257464,0.927952551692724,0.999012585375458
